plot,tree_id,bin_low,bin_high,hag_mid,tree_height_m,CBH_m,n_points,n_wood,n_leaf,wood_frac,leaf_frac,wood_area_m2,total_area_m2,wood_spread_m,intensity_median_wood,intensity_median_all,wood_area_ratio,wood_spread_ratio,intensity_wood_ratio
P02,4,11.0,11.25,11.125,14.646960398891023,8.67,27522,890,26632,0.03233776615071579,0.9676622338492842,0.4200000000000001,8.170000000000002,0.674320871835681,5911.0,2570.0,1.68,3.568634611304619,0.6388888888888888
P02,4,11.25,11.5,11.375,14.646960398891023,8.67,31214,679,30535,0.021753059524572307,0.9782469404754277,0.6000000000000001,9.140000000000002,1.3056563634516896,5397.0,2827.0,2.4,6.909782395433892,0.5833333333333334
P02,4,11.5,11.75,11.625,14.646960398891023,8.67,30988,883,30105,0.028494901252097585,0.9715050987479024,0.45000000000000007,13.500000000000002,0.811856914778378,5140.0,2570.0,1.7999999999999998,4.296501571452323,0.5555555555555556
P02,4,11.75,12.0,11.875,14.646960398891023,8.67,55888,77,55811,0.0013777555110220442,0.998622244488978,0.19000000000000003,15.170000000000003,1.3896432952312143,5140.0,2827.0,0.7599999999999999,7.354257250304953,0.5555555555555556
P02,4,12.0,12.25,12.125,14.646960398891023,8.67,31792,36,31756,0.001132360342224459,0.9988676396577756,0.09000000000000002,12.920000000000002,1.8011491378891034,7453.0,2827.0,0.36000000000000004,9.532024622187317,0.8055555555555556
P02,4,12.25,12.5,12.375,14.646960398891023,8.67,13536,25,13511,0.0018469267139479906,0.998153073286052,0.11000000000000001,9.440000000000001,2.9305113066218573,2570.0,2570.0,0.43999999999999995,15.508824529131106,0.2777777777777778
P02,4,12.5,12.75,12.625,14.646960398891023,8.67,12016,12,12004,0.0009986684420772304,0.9990013315579228,0.030000000000000006,8.46,0.1347967351955487,6939.0,2827.0,0.12,0.713370021307777,0.75
P02,4,12.75,13.0,12.875,14.646960398891023,8.67,8536,3,8533,0.0003514526710402999,0.9996485473289597,0.020000000000000004,7.330000000000002,1.5509970274388156,3855.0,3084.0,0.08,8.208171962824096,0.4166666666666667
P02,4,13.0,13.25,13.125,14.646960398891023,8.67,9975,5,9970,0.0005012531328320802,0.9994987468671679,0.030000000000000006,8.480000000000002,0.67935751428104,7710.0,2570.0,0.12,3.5952894833484637,0.8333333333333334
P02,4,13.25,13.5,13.375,14.646960398891023,8.67,15019,0,15019,0.0,1.0,0.0,10.140000000000002,,,2827.0,0.0,,
P02,4,13.5,13.75,13.625,14.646960398891023,8.67,12867,0,12867,0.0,1.0,0.0,8.230000000000002,,,2827.0,0.0,,
P02,4,13.75,14.0,13.875,14.646960398891023,8.67,7716,0,7716,0.0,1.0,0.0,7.620000000000002,,,3084.0,0.0,,
P02,4,14.0,14.25,14.125,14.646960398891023,8.67,6171,0,6171,0.0,1.0,0.0,6.980000000000001,,,3341.0,0.0,,
P02,4,14.25,14.5,14.375,14.646960398891023,8.67,4667,0,4667,0.0,1.0,0.0,6.030000000000001,,,3084.0,0.0,,
P02,4,14.5,14.75,14.625,14.646960398891023,8.67,5589,3,5586,0.0005367686527106817,0.9994632313472893,0.020000000000000004,7.250000000000002,0.06966590076870446,12850.0,3341.0,0.08,0.3686852284938524,1.3888888888888888
P02,6,0.0,0.25,0.125,15.657805912839704,9.94,6350,6349,1,0.9998425196850393,0.0001574803149606563,0.45000000000000007,0.45000000000000007,0.40960467264450595,9509.0,9509.0,1.4516129032258065,1.2962835269463204,0.9024390243902439
P02,6,0.25,0.5,0.375,15.657805912839704,9.94,6326,6326,0,1.0,0.0,0.3400000000000001,0.3400000000000001,0.3171773940201107,10537.0,10537.0,1.0967741935483872,1.0037771989600048,1.0
P02,6,0.5,0.75,0.625,15.657805912839704,9.94,6517,6517,0,1.0,0.0,0.31000000000000005,0.31000000000000005,0.31598386011231616,10794.0,10794.0,1.0,1.0,1.024390243902439
P02,6,0.75,1.0,0.875,15.657805912839704,9.94,6013,6013,0,1.0,0.0,0.26000000000000006,0.26000000000000006,0.29187908447715516,10537.0,10537.0,0.8387096774193549,0.9237151681525981,1.0
P02,6,1.0,1.25,1.125,15.657805912839704,9.94,5838,5838,0,1.0,0.0,0.30000000000000004,0.30000000000000004,0.26813839337927486,10537.0,10537.0,0.967741935483871,0.8485825614129954,1.0
P02,6,1.25,1.5,1.375,15.657805912839704,9.94,6022,6022,0,1.0,0.0,0.29000000000000004,0.29000000000000004,0.2709124399804164,10151.5,10151.5,0.9354838709677419,0.8573616382941864,0.9634146341463414
P02,6,1.5,1.75,1.625,15.657805912839704,9.94,7139,7139,0,1.0,0.0,0.29000000000000004,0.29000000000000004,0.2787635189414,9252.0,9252.0,0.9354838709677419,0.8822080939270562,0.8780487804878049
P02,6,1.75,2.0,1.875,15.657805912839704,9.94,7653,7653,0,1.0,0.0,0.28,0.28,0.2765353471913102,10537.0,10537.0,0.9032258064516129,0.875156557341302,1.0
P02,6,2.0,2.25,2.125,15.657805912839704,9.94,7836,7836,0,1.0,0.0,0.28,0.28,0.27617702650529996,10794.0,10794.0,0.9032258064516129,0.8740225732008372,1.024390243902439
P02,6,2.25,2.5,2.375,15.657805912839704,9.94,7184,7184,0,1.0,0.0,0.30000000000000004,0.30000000000000004,0.2598548633020168,10280.0,10280.0,0.967741935483871,0.822367519688036,0.975609756097561
P02,6,2.5,2.75,2.625,15.657805912839704,9.94,6634,6633,1,0.9998492613807658,0.00015073861923420306,0.2700000000000001,0.2700000000000001,0.25465898762084027,9509.0,9509.0,0.870967741935484,0.8059240352666177,0.9024390243902439
P02,6,2.75,3.0,2.875,15.657805912839704,9.94,6282,6282,0,1.0,0.0,0.29000000000000004,0.29000000000000004,0.24162719214399928,8995.0,8995.0,0.9354838709677419,0.7646820697048043,0.8536585365853658
P02,6,3.0,3.25,3.125,15.657805912839704,9.94,5762,5762,0,1.0,0.0,0.26000000000000006,0.26000000000000006,0.24232849575710877,8995.0,8995.0,0.8387096774193549,0.7669014982947969,0.8536585365853658
P02,6,3.25,3.5,3.375,15.657805912839704,9.94,5464,5464,0,1.0,0.0,0.25000000000000006,0.25000000000000006,0.23515043706794633,8738.0,8738.0,0.8064516129032259,0.7441849624356204,0.8292682926829268
P02,6,3.5,3.75,3.625,15.657805912839704,9.94,5136,5136,0,1.0,0.0,0.25000000000000006,0.25000000000000006,0.23013202307734848,8481.0,8481.0,0.8064516129032259,0.7283030943275023,0.8048780487804879
P02,6,3.75,4.0,3.875,15.657805912839704,9.94,4988,4988,0,1.0,0.0,0.26000000000000006,0.26000000000000006,0.22539121540902834,8481.0,8481.0,0.8387096774193549,0.7132997721115035,0.8048780487804879
P02,6,4.0,4.25,4.125,15.657805912839704,9.94,5031,5031,0,1.0,0.0,0.26000000000000006,0.26000000000000006,0.2344962612124358,8481.0,8481.0,0.8387096774193549,0.7421146799367674,0.8048780487804879
P02,6,4.25,4.5,4.375,15.657805912839704,9.94,4618,4618,0,1.0,0.0,0.2700000000000001,0.2700000000000001,0.23874117784668414,8224.0,8224.0,0.870967741935484,0.7555486465727199,0.7804878048780488
P02,6,4.5,4.75,4.625,15.657805912839704,9.94,4737,4737,0,1.0,0.0,0.2700000000000001,0.2700000000000001,0.2326052443620925,8481.0,8481.0,0.870967741935484,0.7361301437339653,0.8048780487804879
P02,6,4.75,5.0,4.875,15.657805912839704,9.94,4524,4524,0,1.0,0.0,0.24000000000000005,0.24000000000000005,0.23234112786133626,7967.0,7967.0,0.7741935483870968,0.7352942893309513,0.7560975609756098
P02,6,5.0,5.25,5.125,15.657805912839704,9.94,4090,4090,0,1.0,0.0,0.25000000000000006,0.25000000000000006,0.2259330597019112,7967.0,7967.0,0.8064516129032259,0.7150145568245273,0.7560975609756098
P02,6,5.25,5.5,5.375,15.657805912839704,9.94,4225,4225,0,1.0,0.0,0.2700000000000001,0.2700000000000001,0.22198423355691202,7967.0,7967.0,0.870967741935484,0.7025176332677496,0.7560975609756098
P02,6,5.5,5.75,5.625,15.657805912839704,9.94,3857,3857,0,1.0,0.0,0.25000000000000006,0.25000000000000006,0.21643379097931628,7453.0,7453.0,0.8064516129032259,0.6849520443936127,0.7073170731707317
P02,6,5.75,6.0,5.875,15.657805912839704,9.94,3841,3841,0,1.0,0.0,0.24000000000000005,0.24000000000000005,0.2171865555707548,7710.0,7710.0,0.7741935483870968,0.6873343324989956,0.7317073170731707
P02,6,6.0,6.25,6.125,15.657805912839704,9.94,3687,3687,0,1.0,0.0,0.2700000000000001,0.2700000000000001,0.22864667053200868,7196.0,7196.0,0.870967741935484,0.7236023714968747,0.6829268292682927
P02,6,6.25,6.5,6.375,15.657805912839704,9.94,3685,3685,0,1.0,0.0,0.24000000000000005,0.24000000000000005,0.2220810651460839,7196.0,7196.0,0.7741935483870968,0.7028240779992541,0.6829268292682927
P02,6,6.5,6.75,6.625,15.657805912839704,9.94,3559,3541,18,0.9949423995504355,0.005057600449564492,0.26000000000000006,0.2700000000000001,0.22847319307533484,7196.0,7196.0,0.8387096774193549,0.7230533641627274,0.6829268292682927
P02,6,6.75,7.0,6.875,15.657805912839704,9.94,3489,3488,1,0.999713384924047,0.0002866150759529562,0.25000000000000006,0.25000000000000006,0.22200528865540445,7453.0,7453.0,0.8064516129032259,0.7025842667296136,0.7073170731707317
P02,6,7.0,7.25,7.125,15.657805912839704,9.94,3317,3317,0,1.0,0.0,0.28,0.28,0.21983493769785384,7710.0,7710.0,0.9032258064516129,0.6957157166815853,0.7317073170731707
P02,6,7.25,7.5,7.375,15.657805912839704,9.94,3635,3633,2,0.9994497936726272,0.0005502063273727931,0.2700000000000001,0.2700000000000001,0.22658946411049502,7453.0,7453.0,0.870967741935484,0.7170918920667467,0.7073170731707317
P02,6,7.5,7.75,7.625,15.657805912839704,9.94,3003,3002,1,0.9996669996669997,0.0003330003330003217,0.29000000000000004,0.29000000000000004,0.22374907823618617,7453.0,7453.0,0.9354838709677419,0.7081028700537261,0.7073170731707317
P02,6,7.75,8.0,7.875,15.657805912839704,9.94,3170,3170,0,1.0,0.0,0.24000000000000005,0.24000000000000005,0.21846826964611002,7453.0,7453.0,0.7741935483870968,0.6913905968755989,0.7073170731707317
P02,6,8.0,8.25,8.125,15.657805912839704,9.94,3365,3316,49,0.9854383358098069,0.014561664190193113,0.37000000000000005,0.37000000000000005,0.33142135687820573,7196.0,7196.0,1.1935483870967742,1.0488553331818984,0.6829268292682927
P02,6,8.25,8.5,8.375,15.657805912839704,9.94,3633,3586,47,0.9870630333058079,0.012936966694192087,0.4000000000000001,0.4700000000000001,0.33954822871447654,7196.0,7196.0,1.2903225806451613,1.074574595657463,0.6829268292682927
P02,6,8.5,8.75,8.625,15.657805912839704,9.94,5507,3846,1661,0.6983838750680952,0.3016161249319048,0.5500000000000002,0.8700000000000002,0.867920908523435,6425.0,5654.0,1.774193548387097,2.7467254441886153,0.6097560975609756
P02,6,8.75,9.0,8.875,15.657805912839704,9.94,6806,4632,2174,0.6805759623861299,0.31942403761387006,0.7200000000000002,0.9900000000000002,1.2606148878264591,6168.0,5397.0,2.3225806451612905,3.9894913853459943,0.5853658536585366
P02,6,9.0,9.25,9.125,15.657805912839704,9.94,4163,3803,360,0.9135239010329089,0.08647609896709108,0.56,0.7700000000000001,0.6394394350706902,6425.0,6168.0,1.8064516129032258,2.0236458749614683,0.6097560975609756
P02,6,9.25,9.5,9.375,15.657805912839704,9.94,5251,2895,2356,0.5513235574176347,0.4486764425823653,0.6100000000000001,1.4100000000000004,0.9119751027204868,6939.0,4626.0,1.967741935483871,2.886144572056073,0.6585365853658537
P02,6,9.5,9.75,9.625,15.657805912839704,9.94,9035,2414,6621,0.2671831765356945,0.7328168234643055,0.31000000000000005,2.2200000000000006,0.23498532938637945,7453.0,2827.0,1.0,0.7436624430844478,0.7073170731707317
P02,6,9.75,10.0,9.875,15.657805912839704,9.94,18421,3888,14533,0.2110634601813148,0.7889365398186852,0.6100000000000001,4.280000000000001,0.67980050261996,6682.0,3084.0,1.967741935483871,2.1513772962274893,0.6341463414634146
P02,6,10.0,10.25,10.125,15.657805912839704,9.94,19413,3497,15916,0.180137021583475,0.819862978416525,0.6100000000000001,6.940000000000001,0.6521499744193812,6939.0,2056.0,1.967741935483871,2.0638711552785485,0.6585365853658537
P02,6,10.25,10.5,10.375,15.657805912839704,9.94,43517,2720,40797,0.06250430866098307,0.9374956913390169,0.7500000000000001,8.450000000000001,0.982972600352834,6425.0,2313.0,2.4193548387096775,3.1108316735020494,0.6097560975609756
P02,6,10.5,10.75,10.625,15.657805912839704,9.94,14609,2429,12180,0.16626736942980355,0.8337326305701964,0.37000000000000005,6.410000000000001,0.3831837616529583,6425.0,2313.0,1.1935483870967742,1.212668778452026,0.6097560975609756
P02,6,10.75,11.0,10.875,15.657805912839704,9.94,17521,2223,15298,0.12687631984475772,0.8731236801552422,0.38000000000000006,6.810000000000001,0.34642892035256606,6425.0,2313.0,1.2258064516129032,1.0963500484785147,0.6097560975609756
P02,6,11.0,11.25,11.125,15.657805912839704,9.94,44349,2205,42144,0.049719272136914024,0.9502807278630859,0.5900000000000001,11.130000000000003,0.8769286859908411,6425.0,2313.0,1.9032258064516128,2.7752325251015595,0.6097560975609756
P02,6,11.25,11.5,11.375,15.657805912839704,9.94,45109,1230,43879,0.027267285907468575,0.9727327140925315,0.4900000000000001,12.710000000000003,1.6374268095228333,6168.0,2313.0,1.5806451612903227,5.181995083359041,0.5853658536585366
P02,6,11.5,11.75,11.625,15.657805912839704,9.94,27224,1832,25392,0.06729356450191008,0.93270643549809,0.5300000000000001,12.040000000000003,0.7871348968913148,5911.0,2313.0,1.709677419354839,2.491060450402525,0.5609756097560976
P02,6,11.75,12.0,11.875,15.657805912839704,9.94,27942,1292,26650,0.04623863717700952,0.9537613628229905,0.3400000000000001,11.280000000000003,0.2937227434165731,6425.0,2313.0,1.0967741935483872,0.9295498298937472,0.6097560975609756
P02,6,12.0,12.25,12.125,15.657805912839704,9.94,33128,1063,32065,0.03208765998551075,0.9679123400144892,0.45000000000000007,13.610000000000003,0.5913026851405009,5654.0,2570.0,1.4516129032258065,1.8713066070220261,0.5365853658536586
P02,6,12.25,12.5,12.375,15.657805912839704,9.94,35464,940,34524,0.026505752312203926,0.973494247687796,0.4600000000000001,15.270000000000003,0.8410880482706382,5397.0,2313.0,1.4838709677419355,2.661806992204204,0.5121951219512195
P02,6,12.5,12.75,12.625,15.657805912839704,9.94,17480,471,17009,0.02694508009153318,0.9730549199084668,0.30000000000000004,14.160000000000002,1.1058963234311219,5654.0,2313.0,0.967741935483871,3.4998506665436397,0.5365853658536586
P02,6,12.75,13.0,12.875,15.657805912839704,9.94,12753,209,12544,0.01638830079197052,0.9836116992080295,0.16000000000000003,11.120000000000003,0.927613975544379,5397.0,2313.0,0.5161290322580645,2.935637203794711,0.5121951219512195
P02,6,13.0,13.25,13.125,15.657805912839704,9.94,11997,237,11760,0.01975493873468367,0.9802450612653163,0.18000000000000005,11.270000000000001,0.36526377153852985,5654.0,2313.0,0.5806451612903226,1.1559570523908949,0.5365853658536586
P02,6,13.25,13.5,13.375,15.657805912839704,9.94,17910,190,17720,0.01060859854829704,0.989391401451703,0.14,14.010000000000003,0.37487373425527326,6039.5,2570.0,0.45161290322580644,1.1863698801642109,0.573170731707317
P02,6,13.5,13.75,13.625,15.657805912839704,9.94,17779,52,17727,0.002924798920074245,0.9970752010799258,0.12000000000000002,16.000000000000004,0.5176991439456119,2827.0,2570.0,0.3870967741935484,1.6383721110362923,0.2682926829268293
P02,6,13.75,14.0,13.875,15.657805912839704,9.94,14256,10,14246,0.0007014590347923681,0.9992985409652076,0.030000000000000006,15.490000000000004,0.7638008222183557,2313.0,2313.0,0.0967741935483871,2.4172146702267114,0.21951219512195122
P02,6,14.0,14.25,14.125,15.657805912839704,9.94,8225,2,8223,0.00024316109422492402,0.999756838905775,0.020000000000000004,12.240000000000002,0.7095817433372594,514.0,2313.0,0.06451612903225806,2.2456265427134134,0.04878048780487805
P02,6,14.25,14.5,14.375,15.657805912839704,9.94,6554,1,6553,0.00015257857796765334,0.9998474214220323,0.010000000000000002,10.490000000000002,,257.0,2570.0,0.03225806451612903,,0.024390243902439025
P02,6,14.5,14.75,14.625,15.657805912839704,9.94,4775,0,4775,0.0,1.0,0.0,8.600000000000001,,,2570.0,0.0,,
P02,6,14.75,15.0,14.875,15.657805912839704,9.94,4272,0,4272,0.0,1.0,0.0,8.080000000000002,,,2827.0,0.0,,
P02,6,15.0,15.25,15.125,15.657805912839704,9.94,2915,0,2915,0.0,1.0,0.0,6.4300000000000015,,,2827.0,0.0,,
P02,6,15.25,15.5,15.375,15.657805912839704,9.94,2763,0,2763,0.0,1.0,0.0,5.040000000000001,,,2827.0,0.0,,
P02,6,15.5,15.75,15.625,15.657805912839704,9.94,4250,0,4250,0.0,1.0,0.0,5.740000000000001,,,3084.0,0.0,,
P02,7,0.0,0.25,0.125,13.998366322137406,9.75,3536,3530,6,0.9983031674208145,0.0016968325791855143,0.4200000000000001,0.4300000000000001,0.33656742534880235,12336.0,12336.0,2.1,1.4674317331901598,1.0
P02,7,0.25,0.5,0.375,13.998366322137406,9.75,2675,2674,1,0.9996261682242991,0.00037383177570093906,0.24000000000000005,0.25000000000000006,0.2293581484823919,11822.0,11822.0,1.2,1.0,0.9583333333333334
P02,7,0.5,0.75,0.625,13.998366322137406,9.75,2895,2895,0,1.0,0.0,0.19000000000000003,0.19000000000000003,0.2343317960262018,12336.0,12336.0,0.95,1.0216850701695988,1.0
P02,7,0.75,1.0,0.875,13.998366322137406,9.75,3341,3341,0,1.0,0.0,0.20000000000000004,0.20000000000000004,0.2185497658596926,12079.0,12079.0,1.0,0.9528755237421658,0.9791666666666666
P02,7,1.0,1.25,1.125,13.998366322137406,9.75,3391,3391,0,1.0,0.0,0.20000000000000004,0.20000000000000004,0.20796463135134444,12850.0,12850.0,1.0,0.9067244077762083,1.0416666666666667
P02,7,1.25,1.5,1.375,13.998366322137406,9.75,4026,4026,0,1.0,0.0,0.19000000000000003,0.19000000000000003,0.1944865031876776,12593.0,12593.0,0.95,0.8479598587386076,1.0208333333333333
P02,7,1.5,1.75,1.625,13.998366322137406,9.75,4730,4730,0,1.0,0.0,0.19000000000000003,0.19000000000000003,0.19143301283487038,13364.0,13364.0,0.95,0.8346466611347229,1.0833333333333333
P02,7,1.75,2.0,1.875,13.998366322137406,9.75,5791,5791,0,1.0,0.0,0.18000000000000005,0.18000000000000005,0.18939770795755362,12850.0,12850.0,0.9,0.8257727454234918,1.0416666666666667
P02,7,2.0,2.25,2.125,13.998366322137406,9.75,5990,5990,0,1.0,0.0,0.19000000000000003,0.19000000000000003,0.17797160877962614,11308.0,11308.0,0.95,0.7759550290984724,0.9166666666666666
P02,7,2.25,2.5,2.375,13.998366322137406,9.75,5626,5626,0,1.0,0.0,0.18000000000000005,0.18000000000000005,0.17826454991215665,10537.0,10537.0,0.9,0.7772322504854988,0.8541666666666666
P02,7,2.5,2.75,2.625,13.998366322137406,9.75,4627,4627,0,1.0,0.0,0.15000000000000002,0.15000000000000002,0.17533339379376703,9766.0,9766.0,0.75,0.7644524293290046,0.7916666666666666
P02,7,2.75,3.0,2.875,13.998366322137406,9.75,4316,4316,0,1.0,0.0,0.19000000000000003,0.19000000000000003,0.18600268790669466,8481.0,8481.0,0.95,0.8109704806104777,0.6875
P02,7,3.0,3.25,3.125,13.998366322137406,9.75,3787,3787,0,1.0,0.0,0.18000000000000005,0.18000000000000005,0.17903658748533482,7710.0,7710.0,0.9,0.7805983291632635,0.625
P02,7,3.25,3.5,3.375,13.998366322137406,9.75,3240,3240,0,1.0,0.0,0.18000000000000005,0.18000000000000005,0.17414691851944145,7710.0,7710.0,0.9,0.7592794050341356,0.625
P02,7,3.5,3.75,3.625,13.998366322137406,9.75,3126,3126,0,1.0,0.0,0.16000000000000003,0.16000000000000003,0.1720661201012377,7196.0,7196.0,0.8,0.7502071377875961,0.5833333333333334
P02,7,3.75,4.0,3.875,13.998366322137406,9.75,2695,2695,0,1.0,0.0,0.18000000000000005,0.18000000000000005,0.1755314766591638,6939.0,6939.0,0.9,0.7653160693030253,0.5625
P02,7,4.0,4.25,4.125,13.998366322137406,9.75,2767,2767,0,1.0,0.0,0.19000000000000003,0.19000000000000003,0.17146719384125547,6939.0,6939.0,0.95,0.7475958232825516,0.5625
P02,7,4.25,4.5,4.375,13.998366322137406,9.75,2410,2410,0,1.0,0.0,0.16000000000000003,0.16000000000000003,0.16091593697531126,6425.0,6425.0,0.8,0.7015924136118712,0.5208333333333334
P02,7,4.5,4.75,4.625,13.998366322137406,9.75,2402,2402,0,1.0,0.0,0.17000000000000004,0.17000000000000004,0.16634962009485244,6682.0,6682.0,0.8500000000000001,0.7252832358281062,0.5416666666666666
P02,7,4.75,5.0,4.875,13.998366322137406,9.75,2258,2258,0,1.0,0.0,0.13000000000000003,0.13000000000000003,0.16202456853031819,6168.0,6168.0,0.65,0.7064260398089018,0.5
P02,7,5.0,5.25,5.125,13.998366322137406,9.75,2148,2148,0,1.0,0.0,0.18000000000000005,0.18000000000000005,0.16061767263960391,5911.0,5911.0,0.9,0.700291983094443,0.4791666666666667
P02,7,5.25,5.5,5.375,13.998366322137406,9.75,2161,2161,0,1.0,0.0,0.17000000000000004,0.17000000000000004,0.15637135260445406,6682.0,6682.0,0.8500000000000001,0.6817780560190513,0.5416666666666666
P02,7,5.5,5.75,5.625,13.998366322137406,9.75,2076,2076,0,1.0,0.0,0.16000000000000003,0.16000000000000003,0.15161710610373824,6425.0,6425.0,0.8,0.6610495729362678,0.5208333333333334
P02,7,5.75,6.0,5.875,13.998366322137406,9.75,2050,2050,0,1.0,0.0,0.19000000000000003,0.19000000000000003,0.16208022235731814,6168.0,6168.0,0.95,0.7066686901240016,0.5
P02,7,6.0,6.25,6.125,13.998366322137406,9.75,2032,1997,35,0.9827755905511811,0.017224409448818867,0.20000000000000004,0.23000000000000004,0.17889716751085408,5911.0,5911.0,1.0,0.7799904590029783,0.4791666666666667
P02,7,6.25,6.5,6.375,13.998366322137406,9.75,2932,2698,234,0.9201909959072305,0.07980900409276948,0.3600000000000001,0.4200000000000001,1.1652321874111835,5654.0,5140.0,1.8,5.0804045773880135,0.4583333333333333
P02,7,6.5,6.75,6.625,13.998366322137406,9.75,2901,2800,101,0.9651844191658049,0.034815580834195115,0.4100000000000001,0.4600000000000001,0.8503838571395382,5397.0,5140.0,2.05,3.7076679540985364,0.4375
P02,7,6.75,7.0,6.875,13.998366322137406,9.75,2667,2036,631,0.7634045744281964,0.23659542557180357,0.23000000000000004,0.37000000000000005,0.18556535154244994,6425.0,5654.0,1.15,0.8090636969747601,0.5208333333333334
P02,7,7.0,7.25,7.125,13.998366322137406,9.75,1991,1919,72,0.963837267704671,0.03616273229532896,0.19000000000000003,0.37000000000000005,0.1688816033556244,6682.0,6425.0,0.95,0.7363226659836315,0.5416666666666666
P02,7,7.25,7.5,7.375,13.998366322137406,9.75,2763,1762,1001,0.6377126311979732,0.36228736880202683,0.23000000000000004,0.44000000000000006,0.28623442557714535,6168.0,3855.0,1.15,1.2479801893723428,0.5
P02,7,7.5,7.75,7.625,13.998366322137406,9.75,4427,3157,1270,0.7131240117461034,0.2868759882538966,0.5400000000000001,0.7000000000000002,1.5632445651802864,4369.0,3341.0,2.7,6.815735893945353,0.3541666666666667
P02,7,7.75,8.0,7.875,13.998366322137406,9.75,4062,2638,1424,0.6494337764647957,0.3505662235352043,0.5200000000000001,0.9800000000000002,1.654710488051002,4883.0,3084.0,2.6,7.214526708555272,0.3958333333333333
P02,7,8.0,8.25,8.125,13.998366322137406,9.75,4068,2460,1608,0.6047197640117994,0.3952802359882006,0.5100000000000001,0.8800000000000001,1.5987949673556932,4369.0,3084.0,2.5500000000000003,6.970735410686465,0.3541666666666667
P02,7,8.25,8.5,8.375,13.998366322137406,9.75,4283,3115,1168,0.7272939528367967,0.27270604716320335,0.5700000000000001,1.1600000000000001,1.9520127745220701,4626.0,3598.0,2.8499999999999996,8.510762697720018,0.375
P02,7,8.5,8.75,8.625,13.998366322137406,9.75,7739,3678,4061,0.4752552009303528,0.5247447990696472,0.9000000000000001,2.3700000000000006,1.6049380507741182,4369.0,2570.0,4.5,6.997519213481667,0.3541666666666667
P02,7,8.75,9.0,8.875,13.998366322137406,9.75,9868,2511,7357,0.2544588569112282,0.7455411430887717,0.4900000000000001,2.7700000000000005,0.9411540665657938,4626.0,1799.0,2.45,4.10342546272363,0.375
P02,7,9.0,9.25,9.125,13.998366322137406,9.75,14175,2410,11765,0.17001763668430336,0.8299823633156966,0.4800000000000001,3.480000000000001,0.5635425194578204,5140.0,2313.0,2.4,2.4570416319919164,0.4166666666666667
P02,7,9.25,9.5,9.375,13.998366322137406,9.75,16430,5043,11387,0.30693852708460134,0.6930614729153987,1.0900000000000003,4.120000000000001,1.4921342095433898,4626.0,2570.0,5.45,6.505695216919415,0.375
P02,7,9.5,9.75,9.625,13.998366322137406,9.75,14303,4453,9850,0.3113332867230651,0.6886667132769348,0.9700000000000002,3.480000000000001,1.1812244281505413,4626.0,2570.0,4.85,5.150130640513194,0.375
P02,7,9.75,10.0,9.875,13.998366322137406,9.75,7936,2038,5898,0.25680443548387094,0.743195564516129,0.5400000000000001,2.9100000000000006,0.794897847403827,5654.0,2313.0,2.7,3.465749321153298,0.4583333333333333
P02,7,10.0,10.25,10.125,13.998366322137406,9.75,12062,2120,9942,0.1757585806665561,0.8242414193334439,0.5300000000000001,4.980000000000001,0.7741700579236771,5397.0,2056.0,2.6500000000000004,3.375376297054086,0.4375
P02,7,10.25,10.5,10.375,13.998366322137406,9.75,23675,1770,21905,0.0747624076029567,0.9252375923970433,0.4000000000000001,7.380000000000002,0.8338933681082841,5397.0,2056.0,2.0,3.6357695317387124,0.4375
P02,7,10.5,10.75,10.625,13.998366322137406,9.75,30333,896,29437,0.029538786140507037,0.9704612138594929,0.3400000000000001,8.870000000000001,1.6684208556977966,5911.0,2056.0,1.7000000000000002,7.274303820192738,0.4791666666666667
P02,7,10.75,11.0,10.875,13.998366322137406,9.75,26666,1463,25203,0.05486387159678992,0.94513612840321,0.6500000000000001,8.310000000000002,0.9576240474428886,4883.0,2570.0,3.25,4.17523446966789,0.3958333333333333
P02,7,11.0,11.25,11.125,13.998366322137406,9.75,10995,684,10311,0.062210095497953616,0.9377899045020464,0.26000000000000006,6.380000000000002,0.8494621918955262,5397.0,2313.0,1.3,3.7036494997723635,0.4375
P02,7,11.25,11.5,11.375,13.998366322137406,9.75,19390,842,18548,0.04342444559051057,0.9565755544094894,0.45000000000000007,9.020000000000001,0.6781898147445485,5654.0,2570.0,2.25,2.9569030759620647,0.4583333333333333
P02,7,11.5,11.75,11.625,13.998366322137406,9.75,26024,807,25217,0.03100983707347064,0.9689901629265294,0.38000000000000006,9.670000000000002,1.7988899904483593,4369.0,2570.0,1.9,7.843148378861553,0.3541666666666667
P02,7,11.75,12.0,11.875,13.998366322137406,9.75,19953,426,19527,0.021350172906329876,0.9786498270936701,0.28,9.860000000000001,0.8542056261403366,6168.0,2313.0,1.4,3.7243308414914025,0.5
P02,7,12.0,12.25,12.125,13.998366322137406,9.75,23965,28,23937,0.001168370540371375,0.9988316294596287,0.09000000000000002,10.950000000000003,2.189160393026428,3341.0,2570.0,0.45,9.544724735142744,0.2708333333333333
P02,7,12.25,12.5,12.375,13.998366322137406,9.75,17853,19,17834,0.0010642469052820254,0.9989357530947179,0.030000000000000006,10.900000000000002,0.28766243307650935,8995.0,2570.0,0.15,1.2542062925599242,0.7291666666666666
P02,7,12.5,12.75,12.625,13.998366322137406,9.75,17979,33,17946,0.0018354747205072584,0.9981645252794927,0.05000000000000001,10.660000000000002,0.09435488705930364,7453.0,2827.0,0.25,0.41138667923344957,0.6041666666666666
